read	356335	356289183
adjlist	19192	19189075
prepare	375528	262
bellman	20098	20094734
bellman	20022	20019097
bellman	20206	20203082
bellman	20242	20239277
bellman	20679	20676606
bellman	20423	20419742
bellman	20325	20322165
bellman	20314	20311354
bellman	20329	20326518
bellman	20332	20329103
total	578503	234
