read	421129	420781220
adjlist	19619	19604312
prepare	440749	577
bellman	33096	33066300
bellman	34392	34361397
bellman	34264	34233209
bellman	34172	34140128
bellman	34677	34645645
bellman	34409	34377425
bellman	34612	34582549
bellman	34433	34401792
bellman	34984	34952510
bellman	34917	34885716
total	784711	350
