read	535482	535129332
adjlist	25553	25538350
prepare	561036	307
bellman	49543	49509553
bellman	49159	49127438
bellman	50045	50012746
bellman	51112	51078965
bellman	51011	50977221
bellman	52118	52083804
bellman	51386	51353594
bellman	52584	52549706
bellman	52100	52065560
bellman	52727	52692288
total	1072827	265
