read	170860	170817793
adjlist	8527	8525089
prepare	179388	405
bellman	15429	15425355
bellman	15526	15521883
bellman	15487	15483190
bellman	15652	15648926
bellman	15707	15528663
bellman	16791	16777092
bellman	16673	16657806
bellman	16521	16505689
bellman	16608	16594086
bellman	16587	16573088
total	340374	297
