read	536368	536030245
adjlist	25584	25569597
prepare	561953	312
kcore	355286	355207906
kcore	356251	356164101
kcore	356594	356509119
kcore	356805	356721356
kcore	356998	356914091
kcore	363061	362973611
kcore	362783	362697540
kcore	358879	358226027
kcore	363668	363608681
kcore	359163	358144789
total	4151447	256
