read	400520	400439467
adjlist	19705	19699782
prepare	420226	524
bellman	36338	36328052
bellman	37516	37506676
bellman	37182	37173070
bellman	37635	37625762
bellman	37949	37939400
bellman	38092	38082201
bellman	37736	37726990
bellman	38556	38546509
bellman	38553	38543825
bellman	38577	38567259
total	798366	355
