read	562548	562171772
adjlist	25578	25563203
prepare	588126	294
kcore	313416	313324409
kcore	304521	304437142
kcore	309246	309156795
kcore	313430	313343864
kcore	311613	311526125
kcore	315668	315581226
kcore	306858	306775245
kcore	311432	311203125
kcore	315491	315439145
kcore	313027	312975846
total	3702833	250
