read	420417	420077945
adjlist	19788	19772433
prepare	440205	353
tarjan	75199	75132847
tarjan	74214	74149141
tarjan	73817	73752418
tarjan	74903	74838307
tarjan	74668	74603115
tarjan	77822	77106797
tarjan	76415	76397106
tarjan	75700	75680331
tarjan	77069	77051418
tarjan	76147	76130644
total	1196164	414
