read	562255	562188068
adjlist	25316	25313046
prepare	587573	302
tarjan	84518	84504599
tarjan	91180	91165434
tarjan	90974	90959652
tarjan	90439	90424111
tarjan	90250	90235576
tarjan	93866	93850936
tarjan	92829	92813857
tarjan	92245	92229736
tarjan	91677	91662034
tarjan	96077	96062067
total	1501632	247
