read	489610	489285153
adjlist	25590	25574980
prepare	515200	277
kcore	251610	251465057
kcore	251036	250901278
kcore	251809	251671036
kcore	251496	251361845
kcore	251825	251688231
kcore	252298	252153912
kcore	251785	251632899
kcore	254192	254042287
kcore	258347	258194726
kcore	255796	255640593
total	3045400	254
