read	535245	534896035
adjlist	25416	25401382
prepare	560662	259
bellman	41792	41762784
bellman	41869	41839643
bellman	42313	42282808
bellman	43665	43634052
bellman	42320	42290421
bellman	42475	42445416
bellman	44045	44014006
bellman	42698	42668647
bellman	43179	43149713
bellman	43225	43195093
total	988248	244
