read	536689	536321130
adjlist	25427	25411891
prepare	562117	286
tarjan	97608	97455966
tarjan	99654	99583250
tarjan	99963	99893065
tarjan	102363	102291484
tarjan	103627	103553817
tarjan	104443	104369365
tarjan	104317	104243052
tarjan	103982	103908845
tarjan	103853	103780925
tarjan	107359	105667701
total	1589293	243
