read	162165	162032728
adjlist	8490	8484945
prepare	170656	381
bellman	11170	11159188
bellman	10855	10846369
bellman	11083	11073605
bellman	10853	10845030
bellman	11156	11145706
bellman	10836	10829044
bellman	11395	11384065
bellman	11340	11331798
bellman	11599	11589307
bellman	11378	11369525
total	282326	352
