read	154212	154091502
adjlist	8474	8468864
prepare	162687	342
bellman	11279	11268363
bellman	11659	11650191
bellman	12010	11999568
bellman	11777	11767341
bellman	12021	12010372
bellman	11805	11795869
bellman	11974	11962833
bellman	11844	11834225
bellman	11954	11943544
bellman	11838	11827529
total	280852	522
