read	535282	535199543
adjlist	25450	25445999
prepare	560733	291
tarjan	57144	57134915
tarjan	58106	58096770
tarjan	59218	58658108
tarjan	58794	58754550
tarjan	58848	58806527
tarjan	58739	58697959
tarjan	58962	58921702
tarjan	58826	58785581
tarjan	59057	59016646
tarjan	59041	59001177
total	1147474	237
