read	400593	400312835
adjlist	19238	19226542
prepare	419832	271
kcore	207789	207742489
kcore	204264	204221469
kcore	208995	208951616
kcore	204681	204639227
kcore	204643	204600562
kcore	207531	207486151
kcore	205116	205073067
kcore	204781	204737794
kcore	209355	209309687
kcore	210123	210071667
total	2487115	233
