read	489631	489297239
adjlist	25529	25515356
prepare	515161	265
bellman	30561	30539609
bellman	30077	30056697
bellman	29803	29782529
bellman	29988	29967144
bellman	31635	31613068
bellman	30735	30713789
bellman	30786	30764999
bellman	30480	30458164
bellman	32171	32148595
bellman	31183	31161367
total	822585	228
