read	507547	507466850
adjlist	25393	25389101
prepare	532941	281
kcore	171350	171321671
kcore	171023	170049132
kcore	171608	171491482
kcore	173243	173125677
kcore	171428	171312194
kcore	172800	172682709
kcore	172209	172092508
kcore	172800	172682110
kcore	173245	173127533
kcore	172442	172325467
total	2255092	234
