read	400103	399829445
adjlist	19251	19239061
prepare	419355	276
kcore	208661	208612687
kcore	205817	205769714
kcore	208378	208328606
kcore	206041	205987667
kcore	206013	205963388
kcore	210504	210455436
kcore	210660	210612482
kcore	206703	206651123
kcore	206704	206651264
kcore	210001	209953179
total	2498842	234
