read	153510	153390944
adjlist	8408	8401845
prepare	161918	333
bellman	12176	12165711
bellman	12747	12736458
bellman	12867	12855277
bellman	12701	12691265
bellman	12816	12805276
bellman	12819	12808240
bellman	12697	12686374
bellman	12865	12853455
bellman	12666	12656988
bellman	12835	12824309
total	289113	301
