read	359890	359843716
adjlist	18942	18939347
prepare	378833	292
bellman	18057	18054545
bellman	18112	18109434
bellman	18301	18298017
bellman	18434	18431237
bellman	18344	18341127
bellman	18961	18958924
bellman	18104	18101327
bellman	18370	18366820
bellman	18099	18096187
bellman	18061	18058351
total	561680	233
